Order Id,Payment Method,Phone No.,Place Name,Ref Num,Region,Sku,SSN,State,Status,User Name,Year,Zip,Age,Discount Amount,Discount Percent,Price,Qty Ordered,Total,Value
ORD100499,Net Banking,+917561800987,Ahmedabad,REF68477,East,SKU6939,IN424894,Odisha,Cancelled,user_499,FY2020-21,346309,31,3525,31,23864,2,44203,48494.79878601398
ORD100500,Debit Card,+916431233857,Lucknow,REF92088,North,SKU4159,IN469389,Chhattisgarh,Shipped,user_500,FY2020-21,639059,55,801,16,50992,2,101183,93326.05859774727
ORD100501,UPI,+919638415438,Ahmedabad,REF89402,West,SKU6886,IN541175,Goa,Cancelled,user_501,FY2020-21,474229,46,1529,49,9688,3,27535,25459.131232745098
ORD100502,Net Banking,+918051276179,Lucknow,REF90020,South,SKU5362,IN382993,Uttarakhand,Cancelled,user_502,FY2020-21,567554,39,3933,40,19785,2,35637,35309.428080155885
ORD100503,Credit Card,+918554542315,Kolkata,REF40664,North,SKU2319,IN920955,Maharashtra,Cancelled,user_503,FY2020-21,896322,19,4820,13,12812,1,7992,7215.858584420212
ORD100504,Net Banking,+916929753481,Hyderabad,REF28830,North,SKU4533,IN708717,Manipur,Returned,user_504,FY2020-21,270306,27,2760,30,76960,4,305080,277514.2914742559
ORD100505,Cash on Delivery,+917037605644,Bangalore,REF63564,North,SKU1347,IN581236,Assam,Delivered,user_505,FY2020-21,958393,54,190,42,26467,4,105678,112338.14601749151
ORD100506,UPI,+918629161734,Pune,REF72741,West,SKU7226,IN234129,Tamil Nadu,Cancelled,user_506,FY2020-21,893889,44,1054,13,2282,3,5792,5512.285915192757
ORD100507,Cash on Delivery,+916571161748,Ahmedabad,REF99929,North,SKU9159,IN115870,Nagaland,Shipped,user_507,FY2020-21,959934,39,2371,25,98626,4,392133,365191.986383357
ORD100508,Net Banking,+918090549975,Ahmedabad,REF70150,West,SKU3391,IN399938,Goa,Delivered,user_508,FY2020-21,207030,42,2646,21,13606,1,10960,10566.393753443395
ORD100509,Cash on Delivery,+919289861394,Pune,REF54544,West,SKU5875,IN168990,Bihar,Cancelled,user_509,FY2020-21,917268,24,4034,46,6171,3,14479,14154.421696720123
ORD100510,Credit Card,+918507638790,Hyderabad,REF44795,North,SKU5673,IN855828,Telangana,Delivered,user_510,FY2020-21,536275,57,1328,24,99794,4,397848,400119.641121692
ORD100511,Cash on Delivery,+916185216172,Ahmedabad,REF47359,West,SKU9082,IN389274,Uttarakhand,Shipped,user_511,FY2020-21,851660,47,4468,17,60705,4,238352,248487.92953538944
ORD100512,Cash on Delivery,+916810538964,Hyderabad,REF14296,North,SKU2087,IN292267,Bihar,Shipped,user_512,FY2020-21,217953,21,1573,32,73972,2,146371,140910.2771825706
ORD100513,Net Banking,+916123638175,Kolkata,REF66588,Central,SKU8945,IN986198,Maharashtra,Cancelled,user_513,FY2020-21,785110,47,4162,32,70868,3,208442,218563.5802916988
ORD100514,Credit Card,+917957685597,Mumbai,REF18672,North,SKU7178,IN337387,Goa,Shipped,user_514,FY2020-21,631685,27,1835,37,19294,3,56047,55543.18780004423
ORD100515,UPI,+916028573208,Kolkata,REF33967,Central,SKU5107,IN419822,Uttarakhand,Delivered,user_515,FY2020-21,726335,25,3609,47,46465,2,89321,88247.39280214142
ORD100516,UPI,+917807330668,Ahmedabad,REF63695,East,SKU8845,IN659419,Karnataka,Returned,user_516,FY2020-21,116091,33,2808,44,77067,2,151326,149012.44898623435
ORD100517,Debit Card,+917610839157,Ahmedabad,REF96241,East,SKU9022,IN147669,Rajasthan,Delivered,user_517,FY2020-21,969896,24,3054,2,11670,4,43626,45225.64277173153
ORD100518,Debit Card,+918970023035,Chennai,REF43269,East,SKU8318,IN214843,Delhi,Delivered,user_518,FY2020-21,444849,18,4868,9,64156,1,59288,54908.401550453425
ORD100519,Cash on Delivery,+916684569424,Lucknow,REF38653,Central,SKU6521,IN642340,Haryana,Cancelled,user_519,FY2020-21,613786,55,3188,28,91830,4,364132,353751.0582469456
ORD100520,Credit Card,+917311682404,Jaipur,REF31190,Central,SKU9688,IN610391,Punjab,Returned,user_520,FY2020-21,399794,43,288,14,61537,3,184323,173270.07382222152
ORD100521,Cash on Delivery,+918172111706,Lucknow,REF18350,West,SKU5207,IN294712,Rajasthan,Returned,user_521,FY2020-21,740307,38,1115,27,56610,4,225325,223338.8092579624
ORD100522,Cash on Delivery,+917493308959,Kolkata,REF21321,West,SKU5003,IN380297,Uttar Pradesh,Returned,user_522,FY2020-21,994199,57,4683,20,56267,3,164118,153502.7385382226
ORD100523,UPI,+916987921628,Jaipur,REF67478,South,SKU2297,IN832068,Meghalaya,Returned,user_523,FY2020-21,191749,34,4338,43,99146,1,94808,90451.61106669052
ORD100524,Cash on Delivery,+917942064246,Hyderabad,REF88593,West,SKU7303,IN880978,Himachal Pradesh,Returned,user_524,FY2020-21,380754,54,820,3,8232,4,32108,34798.41312437829
ORD100525,Debit Card,+916023681344,Bangalore,REF79584,North,SKU9639,IN894147,Himachal Pradesh,Returned,user_525,FY2020-21,829067,32,3532,17,79260,3,234248,222046.49983057095
ORD100526,Credit Card,+917817246668,Mumbai,REF23641,North,SKU7532,IN389966,Nagaland,Delivered,user_526,FY2020-21,231755,59,864,43,48131,4,191660,176983.39850697992
ORD100527,UPI,+917936050816,Delhi,REF23795,Central,SKU1264,IN700261,West Bengal,Shipped,user_527,FY2020-21,160976,38,1823,34,3308,4,11409,12439.630932476159
ORD100528,Net Banking,+917999957831,Chennai,REF95409,North,SKU2658,IN432065,Telangana,Returned,user_528,FY2020-21,579783,49,2238,29,67699,1,65461,64614.1431581422
ORD100529,Net Banking,+916905698147,Delhi,REF82636,North,SKU4543,IN709484,Telangana,Returned,user_529,FY2020-21,471446,24,2090,40,59198,1,57108,52621.01442000789
ORD100530,UPI,+918123691272,Hyderabad,REF42052,Central,SKU2057,IN517294,Karnataka,Returned,user_530,FY2020-21,451899,49,2830,5,48840,4,192530,194231.87042672245
ORD100531,UPI,+918682398188,Kolkata,REF30383,North,SKU3936,IN270333,Himachal Pradesh,Delivered,user_531,FY2020-21,301019,43,423,25,17651,3,52530,52474.717996061205
ORD100532,Debit Card,+919594631068,Delhi,REF33344,North,SKU3749,IN928495,Manipur,Delivered,user_532,FY2020-21,592136,44,1986,36,9303,1,7317,7300.916779967157
ORD100533,Net Banking,+918328475443,Jaipur,REF93585,West,SKU5459,IN129104,Rajasthan,Returned,user_533,FY2020-21,465167,27,2699,27,85989,4,341257,342777.3454035484
ORD100534,Debit Card,+916316103927,Delhi,REF41502,Central,SKU7615,IN885355,Tamil Nadu,Shipped,user_534,FY2020-21,623210,21,1161,3,96418,3,288093,298958.0456025572
ORD100535,Debit Card,+917881109345,Mumbai,REF72312,West,SKU9757,IN514495,Goa,Cancelled,user_535,FY2020-21,176210,29,2985,23,2620,1,-365,-391.44077900807224
ORD100536,Credit Card,+917798740712,Kolkata,REF84134,Central,SKU9031,IN346971,Goa,Shipped,user_536,FY2020-21,744840,21,13,29,42036,2,84059,81696.33506195253
ORD100537,Credit Card,+919347600048,Mumbai,REF72064,Central,SKU6470,IN678601,Assam,Returned,user_537,FY2020-21,464891,44,4897,40,56597,4,221491,240125.76145006137
ORD100538,Net Banking,+918396935797,Jaipur,REF90502,North,SKU3631,IN282149,Chhattisgarh,Shipped,user_538,FY2020-21,257808,25,3213,13,71941,4,284551,306409.3819594543
ORD100539,Credit Card,+919302467501,Delhi,REF77595,Central,SKU9684,IN722936,Meghalaya,Delivered,user_539,FY2020-21,841493,40,139,5,67803,2,135467,125989.6768561231
ORD100540,Credit Card,+919762154803,Jaipur,REF99213,North,SKU9288,IN686958,Bihar,Delivered,user_540,FY2020-21,224331,24,4683,27,38059,3,109494,98796.00387829938
ORD100541,Debit Card,+916214238007,Hyderabad,REF13830,North,SKU5454,IN561770,Uttar Pradesh,Returned,user_541,FY2020-21,141455,34,3041,39,8314,4,30215,27871.02107171124
ORD100542,Cash on Delivery,+916105936852,Lucknow,REF97613,East,SKU5344,IN108606,Jharkhand,Returned,user_542,FY2020-21,325100,43,4522,33,98539,4,389634,364498.84200815693
ORD100543,Debit Card,+918211327494,Mumbai,REF44153,East,SKU1646,IN231951,Madhya Pradesh,Delivered,user_543,FY2020-21,991712,48,914,4,40008,2,79102,76622.65939292384
ORD100544,Net Banking,+917385076299,Kolkata,REF98183,East,SKU3826,IN180579,Haryana,Shipped,user_544,FY2020-21,464445,34,1471,0,87945,1,86474,90644.07604175233
ORD100545,UPI,+917551491349,Chennai,REF89523,East,SKU9391,IN468821,Odisha,Returned,user_545,FY2020-21,519855,38,549,25,8941,4,35215,32236.861572611637
ORD100546,Net Banking,+919791468934,Kolkata,REF49956,West,SKU8189,IN775447,Jharkhand,Cancelled,user_546,FY2020-21,700451,55,2592,29,79858,1,77266,69639.50311850106
ORD100547,Cash on Delivery,+919904972426,Kolkata,REF12632,South,SKU4511,IN876415,Manipur,Returned,user_547,FY2020-21,840549,53,4612,36,46615,3,135233,134603.13700443794
ORD100548,Cash on Delivery,+916976022473,Delhi,REF70827,West,SKU6595,IN467428,Jharkhand,Delivered,user_548,FY2020-21,750503,36,3689,38,68193,2,132697,127531.7604785805
ORD100549,Net Banking,+916014000109,Bangalore,REF78942,Central,SKU9387,IN534628,Haryana,Cancelled,user_549,FY2020-21,110054,42,2494,4,39144,4,154082,143748.87961980677
ORD100550,Credit Card,+916269043554,Jaipur,REF77858,East,SKU5831,IN906775,Gujarat,Delivered,user_550,FY2020-21,472505,52,3232,34,3812,1,580,584.358261309235
ORD100551,Cash on Delivery,+919913808908,Ahmedabad,REF64087,West,SKU5363,IN535744,Meghalaya,Cancelled,user_551,FY2020-21,292206,38,4602,34,42823,3,123867,125222.53886557798
ORD100552,Cash on Delivery,+919737744422,Mumbai,REF59394,Central,SKU6398,IN974162,Karnataka,Returned,user_552,FY2020-21,723744,18,1354,17,62795,3,187031,185614.78352272854
ORD100553,Credit Card,+916636801058,Delhi,REF55992,West,SKU4186,IN999273,Meghalaya,Returned,user_553,FY2020-21,962981,46,3052,32,8968,2,14884,13704.294220936938
ORD100554,Net Banking,+917484266481,Chennai,REF51392,Central,SKU5319,IN224237,Himachal Pradesh,Returned,user_554,FY2020-21,522626,19,1438,28,91623,3,273431,280268.8920200031
ORD100555,Cash on Delivery,+919117962121,Jaipur,REF92386,North,SKU3007,IN209597,Delhi,Shipped,user_555,FY2020-21,698667,24,3108,6,70077,3,207123,192322.02894824164
ORD100556,Cash on Delivery,+919204030932,Pune,REF97567,West,SKU7157,IN391313,Telangana,Cancelled,user_556,FY2020-21,474025,38,1304,28,8301,1,6997,6422.6312383345685
ORD100557,UPI,+919181749917,Delhi,REF37941,East,SKU2692,IN522185,Uttarakhand,Delivered,user_557,FY2020-21,467937,28,4483,0,7420,1,2937,3104.2674901243586
ORD100558,Net Banking,+919238801762,Mumbai,REF66521,South,SKU2679,IN837287,Madhya Pradesh,Cancelled,user_558,FY2020-21,234586,31,4233,5,31856,4,123191,127576.85368321616
ORD100559,Debit Card,+919985673005,Jaipur,REF41071,North,SKU5759,IN920918,Karnataka,Shipped,user_559,FY2020-21,864222,19,2860,3,89483,4,355072,335394.21079677425
ORD100560,UPI,+919689802802,Lucknow,REF56870,West,SKU7835,IN778207,Punjab,Returned,user_560,FY2020-21,670166,46,4945,42,45345,1,40400,39741.760702544525
ORD100561,Cash on Delivery,+918272298619,Chennai,REF28316,East,SKU2745,IN831211,Assam,Cancelled,user_561,FY2020-21,268188,52,3003,2,97969,4,388873,368866.1338934225
ORD100562,UPI,+916052578763,Ahmedabad,REF47154,North,SKU1145,IN454353,Gujarat,Returned,user_562,FY2020-21,475242,27,4851,29,11636,3,30057,29704.88368164576
ORD100563,Cash on Delivery,+917073465372,Lucknow,REF74863,South,SKU7112,IN194065,Meghalaya,Delivered,user_563,FY2020-21,413823,31,1768,38,4594,2,7420,7130.902851265177
ORD100564,Cash on Delivery,+917413455899,Ahmedabad,REF46257,South,SKU3230,IN189487,Andhra Pradesh,Shipped,user_564,FY2020-21,184074,57,2564,47,6349,4,22832,22102.916399507987
ORD100565,Cash on Delivery,+916975967518,Kolkata,REF67021,Central,SKU2906,IN201737,Andhra Pradesh,Shipped,user_565,FY2020-21,788617,46,1339,31,40610,4,161101,146593.6624062652
ORD100566,Credit Card,+919740306022,Lucknow,REF87627,Central,SKU8031,IN654178,Odisha,Delivered,user_566,FY2020-21,276478,45,3271,11,82184,2,161097,160531.4523206386
ORD100567,Credit Card,+919352424919,Mumbai,REF15001,West,SKU2357,IN102537,West Bengal,Shipped,user_567,FY2020-21,961703,59,1301,25,13312,3,38635,41168.54328963751
ORD100568,Credit Card,+916903654289,Ahmedabad,REF91533,Central,SKU7318,IN271870,Manipur,Shipped,user_568,FY2020-21,958383,46,1796,25,80238,2,158680,154994.84963930488
ORD100569,Net Banking,+919707168833,Kolkata,REF53032,Central,SKU8287,IN458635,Gujarat,Delivered,user_569,FY2020-21,266233,57,3659,44,94668,4,375013,356417.2168937615
ORD100570,Cash on Delivery,+916837787708,Mumbai,REF25471,South,SKU2676,IN468733,Kerala,Delivered,user_570,FY2020-21,393339,31,4096,1,71033,4,280036,285662.22444031865
ORD100571,Cash on Delivery,+917432850637,Hyderabad,REF88313,South,SKU6568,IN597790,Chhattisgarh,Delivered,user_571,FY2020-21,141160,55,2674,6,74693,1,72019,76121.22291067184
ORD100572,Net Banking,+917909995128,Lucknow,REF36540,East,SKU4874,IN596323,West Bengal,Shipped,user_572,FY2020-21,929797,58,2049,10,69985,1,67936,70974.95343321044
ORD100573,Net Banking,+918618307584,Ahmedabad,REF89096,Central,SKU9551,IN214612,West Bengal,Returned,user_573,FY2020-21,914694,41,4008,49,82629,3,243879,246508.35942268887
ORD100574,UPI,+916097294002,Kolkata,REF59524,North,SKU8725,IN479845,Jharkhand,Cancelled,user_574,FY2020-21,961785,27,444,15,85829,4,342872,342858.69458174583
ORD100575,Debit Card,+919756425215,Lucknow,REF80673,Central,SKU4280,IN989384,Gujarat,Shipped,user_575,FY2020-21,888378,36,822,3,94578,1,93756,93892.57330830698
ORD100576,Debit Card,+919859822737,Chennai,REF19908,North,SKU9640,IN790080,Uttarakhand,Delivered,user_576,FY2020-21,769630,28,523,0,19318,4,76749,75639.73428452395
ORD100577,Credit Card,+916516069061,Jaipur,REF95187,West,SKU2700,IN640180,Uttarakhand,Shipped,user_577,FY2020-21,681061,40,711,34,66344,2,131977,120816.36547673044
ORD100578,Cash on Delivery,+918730030908,Bangalore,REF90036,Central,SKU9330,IN228772,Assam,Cancelled,user_578,FY2020-21,671702,37,4181,23,24553,2,44925,45552.39917047976
ORD100579,Credit Card,+916223888944,Pune,REF69118,North,SKU3690,IN531984,Gujarat,Returned,user_579,FY2020-21,477487,44,2073,32,44565,4,176187,165742.2973776491
ORD100580,Credit Card,+919670149558,Ahmedabad,REF19660,West,SKU2769,IN669517,Kerala,Delivered,user_580,FY2020-21,231119,24,1156,21,85023,2,168890,172317.4810119859
ORD100581,Debit Card,+919139058904,Pune,REF63155,South,SKU4028,IN397188,Uttar Pradesh,Delivered,user_581,FY2020-21,329650,26,4301,6,84119,3,248056,231388.5292281552
ORD100582,Debit Card,+919373784241,Ahmedabad,REF68847,Central,SKU5759,IN337791,Bihar,Cancelled,user_582,FY2020-21,634311,31,1734,7,58857,1,57123,57081.01000157484
ORD100583,Debit Card,+916807362823,Kolkata,REF65939,West,SKU4461,IN868350,Gujarat,Cancelled,user_583,FY2020-21,484188,54,4665,34,38742,2,72819,73058.7575566087
ORD100584,Credit Card,+919226613045,Kolkata,REF12721,Central,SKU7819,IN166919,Odisha,Cancelled,user_584,FY2020-21,560133,32,612,3,34513,4,137440,132771.80771487844
ORD100585,Net Banking,+916667870446,Bangalore,REF46002,West,SKU8334,IN585186,Goa,Delivered,user_585,FY2020-21,766795,58,4651,45,89468,4,353221,325847.5145390273
ORD100586,Debit Card,+917539061629,Kolkata,REF48898,Central,SKU5138,IN499441,Assam,Returned,user_586,FY2020-21,170807,22,1135,16,12456,3,36233,38662.61402096151
ORD100587,UPI,+917336135676,Hyderabad,REF78763,East,SKU7467,IN870162,Bihar,Delivered,user_587,FY2020-21,641358,32,677,46,16941,4,67087,66167.37360707248
ORD100588,UPI,+916208395311,Ahmedabad,REF92970,Central,SKU8696,IN697331,West Bengal,Shipped,user_588,FY2020-21,462443,18,3268,12,13402,4,50340,46658.23619544617
ORD100589,Credit Card,+919959816848,Kolkata,REF66768,South,SKU8060,IN265375,Uttarakhand,Cancelled,user_589,FY2020-21,652253,53,3001,8,99281,1,96280,96599.60330996753
ORD100590,Credit Card,+919612051000,Mumbai,REF32272,Central,SKU5358,IN339552,Nagaland,Returned,user_590,FY2020-21,782712,22,1638,16,96016,3,286410,288490.35957098956
ORD100591,Net Banking,+917850238684,Hyderabad,REF77936,East,SKU2993,IN271651,Manipur,Shipped,user_591,FY2020-21,506030,30,1903,37,71612,4,284545,293606.4748447117
ORD100592,Net Banking,+918887505324,Lucknow,REF44756,South,SKU9824,IN730576,Maharashtra,Shipped,user_592,FY2020-21,473227,24,4055,2,29449,2,54843,57636.11146739052
ORD100593,Net Banking,+919373469785,Jaipur,REF21799,East,SKU2405,IN337538,Assam,Returned,user_593,FY2020-21,659552,56,4152,33,34402,3,99054,107161.62755113533
ORD100594,UPI,+916908990361,Chennai,REF53212,West,SKU4021,IN693782,Gujarat,Cancelled,user_594,FY2020-21,883742,32,2299,17,25325,3,73676,73006.89285382447
ORD100595,UPI,+919537718465,Hyderabad,REF37499,East,SKU8104,IN860010,Meghalaya,Shipped,user_595,FY2020-21,922877,25,4965,17,87731,3,258228,280831.15969186585
ORD100596,UPI,+916304330151,Hyderabad,REF68670,West,SKU5775,IN581253,Manipur,Shipped,user_596,FY2020-21,889244,40,4482,6,34202,1,29720,28814.209075144852
ORD100597,Cash on Delivery,+917227372800,Bangalore,REF23353,South,SKU3121,IN824997,Bihar,Cancelled,user_597,FY2020-21,757727,36,327,3,54549,1,54222,54056.63379001002
ORD100598,Credit Card,+916195950452,Bangalore,REF74234,South,SKU5833,IN669872,Maharashtra,Delivered,user_598,FY2020-21,283847,47,1566,41,89178,3,265968,264787.03831165197
ORD100599,Debit Card,+916680890525,Kolkata,REF87394,South,SKU5102,IN493949,Uttarakhand,Returned,user_599,FY2020-21,119273,36,454,39,15561,3,46229,47333.07078639519
ORD100600,Cash on Delivery,+917947838853,Pune,REF49594,Central,SKU9643,IN928447,Chhattisgarh,Cancelled,user_600,FY2020-21,511135,21,2895,39,25180,1,22285,20569.31177596034
ORD100601,Credit Card,+919670512692,Hyderabad,REF88307,North,SKU8594,IN101161,Bihar,Shipped,user_601,FY2020-21,746898,24,4939,12,26688,3,75125,77723.83102947012
ORD100602,Cash on Delivery,+916437993055,Bangalore,REF13683,Central,SKU1766,IN798456,Manipur,Delivered,user_602,FY2020-21,713790,38,2338,21,56214,2,110090,108975.97706649353
ORD100603,Debit Card,+918529168907,Hyderabad,REF85392,East,SKU4469,IN870252,Odisha,Returned,user_603,FY2020-21,648962,32,915,42,29063,2,57211,59203.0225226787
ORD100604,UPI,+917582623104,Kolkata,REF31660,South,SKU7567,IN173666,Madhya Pradesh,Returned,user_604,FY2020-21,593822,59,3744,31,80411,1,76667,79552.41452854576
ORD100605,Cash on Delivery,+919530326038,Mumbai,REF46643,Central,SKU4196,IN111106,Tamil Nadu,Cancelled,user_605,FY2020-21,591659,34,1899,9,66895,3,198786,203481.70713270322
ORD100606,UPI,+919839323351,Jaipur,REF29854,East,SKU9099,IN457887,Assam,Cancelled,user_606,FY2020-21,564756,22,3148,4,70985,1,67837,69695.3658357448
ORD100607,UPI,+918142014803,Mumbai,REF48074,North,SKU2504,IN348611,Assam,Delivered,user_607,FY2020-21,376018,34,632,27,21597,1,20965,20050.941690504736
ORD100608,Debit Card,+916016382557,Ahmedabad,REF71714,South,SKU6399,IN154300,Meghalaya,Cancelled,user_608,FY2020-21,745621,38,3009,44,92573,1,89564,93758.08547672427
ORD100609,Cash on Delivery,+918242156745,Jaipur,REF35865,West,SKU6604,IN758782,Punjab,Shipped,user_609,FY2020-21,699997,44,2258,26,85532,1,83274,77838.13870470348
ORD100610,Cash on Delivery,+919336798463,Bangalore,REF25064,North,SKU6510,IN791244,Tamil Nadu,Delivered,user_610,FY2020-21,465748,31,1545,29,31105,1,29560,27236.102708348553
ORD100611,UPI,+917394252654,Lucknow,REF43758,East,SKU3708,IN825161,Kerala,Delivered,user_611,FY2020-21,815800,35,3539,42,80796,2,158053,154245.21802831054
ORD100612,Net Banking,+919854420936,Ahmedabad,REF73280,North,SKU1694,IN806651,Rajasthan,Returned,user_612,FY2020-21,749426,49,1192,32,50296,4,199992,192203.77118074166
ORD100613,Net Banking,+916254507839,Lucknow,REF80724,West,SKU2524,IN468315,Punjab,Cancelled,user_613,FY2020-21,914243,28,3862,38,18021,2,32180,35178.22490829609
ORD100614,UPI,+917009286642,Jaipur,REF67847,East,SKU2893,IN354370,Gujarat,Cancelled,user_614,FY2020-21,156014,19,2898,20,26983,2,51068,47709.54927762885
ORD100615,UPI,+918306071483,Chennai,REF90118,North,SKU9873,IN164777,Goa,Returned,user_615,FY2020-21,275809,38,970,29,61627,2,122284,118595.60846499076
ORD100616,UPI,+916453741747,Lucknow,REF50576,North,SKU4226,IN416312,Manipur,Returned,user_616,FY2020-21,250624,45,4334,18,6010,2,7686,6991.774935375015
ORD100617,Credit Card,+916060850550,Jaipur,REF60832,North,SKU9721,IN631225,Gujarat,Returned,user_617,FY2020-21,767744,56,1522,0,82342,1,80820,73285.08785871418
ORD100618,Cash on Delivery,+916194539099,Kolkata,REF88959,North,SKU9412,IN525784,Assam,Cancelled,user_618,FY2020-21,676444,19,3878,20,79011,1,75133,72793.87658596471
ORD100619,Net Banking,+917659022993,Kolkata,REF86132,West,SKU2386,IN505865,Rajasthan,Shipped,user_619,FY2020-21,272455,46,1371,40,46240,1,44869,44254.686308362
ORD100620,UPI,+918374735516,Hyderabad,REF40658,North,SKU3857,IN735060,Maharashtra,Delivered,user_620,FY2020-21,115763,19,1617,41,77333,1,75716,68834.04713236437
ORD100621,Debit Card,+918654640550,Hyderabad,REF18066,East,SKU7447,IN889911,Jharkhand,Delivered,user_621,FY2020-21,878859,49,3016,31,53004,4,209000,199940.60967406668
